"ID","ResponseId","DurationSec","AGE1","AGE2_18_29","AGE2_30_44","AGE2_45_59","AGE2_60_UP","GEND_Male","GEND_Female","RACE_White","RACE_Other","EDUC_L_HS","EDUC_Bach","EDUC_Mast","HHADULTS","HHKIDS","HHWORKERS","HHINC_000_050","HHINC_050_100","HHINC_100__UP","PLACETYPE_Urban","PLACETYPE_Sub_Urban","PLACETYPE_Suburban","PLACETYPE_Rural_all","WDAYS","CDAYS","COMMUTE_YesCurrently","COMMUTE_NoUsedTo","MODE_AutoD","MODE_AutoP","MODE_Transit","MODE_Walk","MODE_Bike","PARKCOST_Yes","PARKCOST_No","TOLLCOST_Yes","TOLLCOST_No","TIMEDEP_Morning","TIMEDEP_AfterEveNight","FLEXWORK_Yes","FLEXWORK_No","FLEXINC_Yes","FLEXINC_No","PRIMWORK_Yes","PRIMWORK_No","IMP_TT","IMP_TC","IMP_WT","IMP_IN","SAT_WORK","SAT_COMM","ENJOYWC_Work","ENJOYWC_Comm","IDEALTT_00___","IDEALTT_01_05","IDEALTT_06_15","IDEALTT_15_UP","TTPD","TCPD","WTPD","INPD","name","value","choice","TT_C","TC_C","WT_C","IN_C","TT_A","TC_A","WT_A","IN_A","TT_B","TC_B","WT_B","IN_B"
7,"R_1LtaMtDTgfWNQOv",586,24,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,-1,0,1,2,2,0,1,0,0,1,0,0,20,8,480,80,"M1Q9","C",1,20,8,480,80,20,11.2,476,80.67,16,4.8,484,80
7,"R_1LtaMtDTgfWNQOv",586,24,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,-1,0,1,2,2,0,1,0,0,1,0,0,20,8,480,80,"M1Q10","C",1,20,8,480,80,20,4.8,488,81.33,24,11.2,476,81.33
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q1","C",1,30,1.5,240,70,39,1.8,252,71.75,30,1.5,228,66.5
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q2","C",1,30,1.5,240,70,36,0.9,252,73.5,36,1.8,228,71.75
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q3","C",1,30,1.5,240,70,24,1.2,228,66.5,24,1.8,252,70
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q4","C",1,30,1.5,240,70,21,1.8,246,68.25,36,1.2,228,68.25
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q5","C",1,30,1.5,240,70,36,2.1,234,70,21,0.9,240,68.25
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q6","C",1,30,1.5,240,70,24,1.5,240,66.5,39,1.8,252,71.75
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q7","C",1,30,1.5,240,70,36,0.9,240,73.5,21,2.1,246,73.5
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q8","C",1,30,1.5,240,70,21,1.5,228,68.25,39,1.2,240,71.75
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q9","C",1,30,1.5,240,70,30,2.1,234,71.75,24,0.9,246,70
8,"R_1Fy8n8mdH0cEqe6",447,61,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,1,1,2,1,0,0,1,0,0,30,1.5,240,70,"M1Q10","C",1,30,1.5,240,70,30,0.9,252,73.5,36,2.1,234,73.5
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q1","C",1,22,0.75,630,175,28.6,0.9,638.8,176.22,22,0.75,621.2,172.56
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q2","C",1,22,0.75,630,175,26.4,0.45,638.8,177.44,26.4,0.9,621.2,176.22
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q3","A",2,22,0.75,630,175,17.6,0.6,621.2,172.56,17.6,0.9,638.8,175
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q4","A",2,22,0.75,630,175,15.4,0.9,634.4,173.78,26.4,0.6,621.2,173.78
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q5","B",3,22,0.75,630,175,26.4,1.05,625.6,175,15.4,0.45,630,173.78
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q6","A",2,22,0.75,630,175,17.6,0.75,630,172.56,28.6,0.9,638.8,176.22
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q7","C",1,22,0.75,630,175,26.4,0.45,630,177.44,15.4,1.05,634.4,177.44
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q8","A",2,22,0.75,630,175,15.4,0.75,621.2,173.78,28.6,0.6,630,176.22
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q9","B",3,22,0.75,630,175,22,1.05,625.6,176.22,17.6,0.45,634.4,175
10,"R_1kZj93iwdoEjJFi",1272,68,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,1,-2,-1,0,1,2,1,0,0,0,1,0,22,0.75,630,175,"M1Q10","C",1,22,0.75,630,175,22,0.45,638.8,177.44,26.4,1.05,625.6,177.44
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q1","C",1,30,15,390,45,39,18,402,45.69,30,15,378,43.62
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q2","A",2,30,15,390,45,36,9,402,46.38,36,18,378,45.69
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q3","A",2,30,15,390,45,24,12,378,43.62,24,18,402,45
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q4","C",1,30,15,390,45,21,18,396,44.31,36,12,378,44.31
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q5","C",1,30,15,390,45,36,21,384,45,21,9,390,44.31
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q6","A",2,30,15,390,45,24,15,390,43.62,39,18,402,45.69
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q7","A",2,30,15,390,45,36,9,390,46.38,21,21,396,46.38
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q8","A",2,30,15,390,45,21,15,378,44.31,39,12,390,45.69
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q9","C",1,30,15,390,45,30,21,384,45.69,24,9,396,45
11,"R_2uQHauLitffwmCO",958,45,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,2,1,2,2,2,1,0,0,1,0,0,30,15,390,45,"M1Q10","A",2,30,15,390,45,30,9,402,46.38,36,21,384,46.38
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q1","C",1,50,31.25,510,775,65,37.5,530,790.2,50,31.25,490,744.61
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q2","B",3,50,31.25,510,775,60,18.75,530,805.39,60,37.5,490,790.2
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q3","C",1,50,31.25,510,775,40,25,490,744.61,40,37.5,530,775
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q4","C",1,50,31.25,510,775,35,37.5,520,759.8,60,25,490,759.8
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q5","C",1,50,31.25,510,775,60,43.75,500,775,35,18.75,510,759.8
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q6","C",1,50,31.25,510,775,40,31.25,510,744.61,65,37.5,530,790.2
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q7","B",3,50,31.25,510,775,60,18.75,510,805.39,35,43.75,520,805.39
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q8","B",3,50,31.25,510,775,35,31.25,490,759.8,65,25,510,790.2
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q9","A",2,50,31.25,510,775,50,43.75,500,790.2,40,18.75,520,775
12,"R_3rZzebQvT4aj16N",882,34,0,1,0,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,0,0,5,4,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,2,0,2,2,2,2,1,0,0,0,0,1,50,31.25,510,775,"M1Q10","B",3,50,31.25,510,775,50,18.75,530,805.39,60,43.75,500,805.39
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q1","C",1,40,12.5,390,400,52,15,406,408.21,40,12.5,374,383.59
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q2","C",1,40,12.5,390,400,48,7.5,406,416.41,48,15,374,408.21
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q3","C",1,40,12.5,390,400,32,10,374,383.59,32,15,406,400
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q4","A",2,40,12.5,390,400,28,15,398,391.79,48,10,374,391.79
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q5","B",3,40,12.5,390,400,48,17.5,382,400,28,7.5,390,391.79
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q6","C",1,40,12.5,390,400,32,12.5,390,383.59,52,15,406,408.21
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q7","B",3,40,12.5,390,400,48,7.5,390,416.41,28,17.5,398,416.41
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q8","C",1,40,12.5,390,400,28,12.5,374,391.79,52,10,390,408.21
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q9","B",3,40,12.5,390,400,40,17.5,382,408.21,32,7.5,398,400
13,"R_3PYnEknaFsd7DxA",1860,35,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,2,2,2,1,2,1,0,0,1,0,0,40,12.5,390,400,"M1Q10","A",2,40,12.5,390,400,40,7.5,406,416.41,48,17.5,382,416.41
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q1","C",1,65,45,480,1000,75,47.5,500,1041.67,75,46.5,460,1000
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q2","C",1,65,45,480,1000,65,45,470,958.33,80,46.5,500,1041.67
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q3","C",1,65,45,480,1000,50,45,470,958.33,80,47.5,490,1041.67
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q4","B",3,65,45,480,1000,75,42.5,470,979.17,50,45,470,958.33
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q5","A",2,65,45,480,1000,80,46.5,490,1020.83,50,45,480,958.33
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q6","B",3,65,45,480,1000,55,47.5,490,1020.83,75,42.5,490,1020.83
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q7","B",3,65,45,480,1000,50,43.5,500,979.17,65,43.5,460,979.17
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q8","C",1,65,45,480,1000,80,43.5,480,1041.67,55,47.5,490,1041.67
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q9","C",1,65,45,480,1000,55,47.5,480,1020.83,65,42.5,500,1020.83
14,"R_2aCQUKDshL7WpL6",691,30,0,1,0,0,0,1,1,0,0,0,1,2,3,2,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,1,0,0,0,1,0,65,45,480,1000,"M3Q10","C",1,65,45,480,1000,65,46.5,460,1000,55,42.5,470,979.17
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q1","C",1,55,2.25,570,137.5,65,3.15,590,142.32,65,2.7,550,137.5
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q2","C",1,55,2.25,570,137.5,55,2.25,560,132.68,70,2.7,590,142.32
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q3","A",2,55,2.25,570,137.5,40,2.25,560,132.68,70,3.15,580,142.32
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q4","C",1,55,2.25,570,137.5,65,1.35,560,135.09,40,2.25,560,132.68
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q5","C",1,55,2.25,570,137.5,70,2.7,580,139.91,40,2.25,570,132.68
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q6","C",1,55,2.25,570,137.5,45,3.15,580,139.91,65,1.35,580,139.91
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q7","B",3,55,2.25,570,137.5,40,1.8,590,135.09,55,1.8,550,135.09
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q8","B",3,55,2.25,570,137.5,70,1.8,570,142.32,45,3.15,580,142.32
16,"R_3Djq4rYcy6laQiG",685,30,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,4,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,-1,0,1,0,1,-1,0,1,0,0,1,0,55,2.25,570,137.5,"M5Q9","A",2,55,2.25,570,137.5,45,3.15,570,139.91,55,1.35,590,139.91
